property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft
Upper Portion,5400000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,5400000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,5400000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,5500000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,5500000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Flat,6000000,DHA Defence,24.798481,67.045716,2,2,2019-06-27,1143.45
Flat,25000000,DHA Defence,24.798481,67.045716,3,3,2019-06-27,2069.1
Flat,8000000,Gizri,24.821094,67.043195,2,2,2019-06-27,1197.9
Flat,6800000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-27,1143.45
House,19500000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-27,2178.0
Flat,25000000,DHA Defence,24.805045,67.064323,3,3,2019-06-27,2123.5499999999997
Upper Portion,5500000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,5500000,Federal B Area,24.92863,67.064466,2,2,2019-06-29,762.3
Upper Portion,7000000,North Nazimabad,24.955324,67.051063,3,3,2019-06-29,1306.8
House,23000000,Federal B Area,24.922442,67.073629,4,5,2019-06-27,2613.6
Flat,4200000,Federal B Area,24.918394,67.066677,2,2,2019-06-27,898.425
Flat,7800000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,1143.45
Flat,15600000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,2286.9
Flat,5800000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,898.425
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,898.425
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,898.425
Flat,5600000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,898.425
Flat,5500000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,898.425
House,13000000,Federal B Area,24.922442,67.073629,4,5,2019-06-27,1306.8
House,7800000,Gadap Town,25.051119,67.064581,3,3,2019-06-27,1089.0
House,80000000,DHA Defence,24.805045,67.064323,4,4,2019-06-28,4356.0
Flat,6000000,DHA Defence,24.824093,67.061405,2,2,2019-06-28,1089.0
Flat,9200000,DHA Defence,24.821639,67.071691,2,2,2019-06-28,1143.45
Flat,14000000,DHA Defence,24.810265,67.043552,3,3,2019-06-27,1824.075
Upper Portion,10000000,Nazimabad,24.906134,67.023983,3,2,2019-06-29,1089.0
Upper Portion,10000000,Nazimabad,24.906134,67.023983,3,2,2019-06-29,1089.0
Upper Portion,10000000,Nazimabad,24.906134,67.023983,3,2,2019-06-29,1089.0
Flat,10000000,Nazimabad,24.906134,67.023983,3,2,2019-06-29,1089.0
Upper Portion,10000000,Nazimabad,24.906134,67.023983,3,2,2019-06-29,1089.0
Flat,9500000,North Nazimabad,24.935635,67.05102,3,3,2019-06-29,2178.0
Flat,9500000,North Nazimabad,24.935635,67.05102,3,3,2019-07-01,2178.0
House,13500000,Bahria Town Karachi,25.058608,67.323455,3,3,2019-06-28,1361.25
House,13500000,Bahria Town Karachi,25.058608,67.323455,3,3,2019-06-28,1361.25
House,13500000,Bahria Town Karachi,25.058608,67.323455,3,3,2019-06-28,1361.25
Flat,9500000,North Nazimabad,24.935635,67.05102,3,3,2019-06-29,2178.0
House,13500000,Bahria Town Karachi,25.058608,67.323455,3,3,2019-06-28,1361.25
Flat,5000000,Nazimabad,24.905355,67.036085,2,2,2019-07-01,1034.55
House,13500000,Bahria Town Karachi,25.058608,67.323455,3,3,2019-06-28,1361.25
Upper Portion,14500000,Nazimabad,24.91493,67.026644,3,3,2019-06-29,2341.35
Flat,11000000,Gizri,24.821094,67.043195,2,2,2019-06-28,1089.0
Flat,11000000,Gizri,24.821094,67.043195,2,2,2019-06-28,1089.0
Flat,13000000,Gizri,24.821094,67.043195,3,3,2019-06-28,1442.925
Flat,8500000,Jamshed Town,24.883439,67.033424,2,2,2019-06-28,1388.475
Flat,14000000,Jamshed Town,24.883439,67.033424,3,3,2019-06-28,1388.475
Flat,7500000,Garden West,24.873806,67.016224,2,2,2019-06-28,980.1
Lower Portion,13500000,North Nazimabad,24.948943,67.045097,3,3,2019-06-29,2178.0
Upper Portion,13500000,North Nazimabad,24.948943,67.045097,3,3,2019-06-29,2178.0
Upper Portion,11500000,North Karachi,24.981857,67.060118,3,3,2019-06-28,2613.6
Upper Portion,7500000,North Karachi,24.981857,67.060118,2,2,2019-06-28,1633.5
Upper Portion,8000000,North Karachi,24.981857,67.060118,3,3,2019-06-28,1633.5
Upper Portion,8000000,North Karachi,24.981857,67.060118,3,3,2019-06-28,1633.5
House,45000000,Korangi,24.82865,67.103448,9,6,2019-06-27,2613.6
Upper Portion,11500000,North Karachi,24.97645,67.060289,3,3,2019-06-28,2613.6
House,45000000,North Karachi,24.97645,67.060289,6,6,2019-06-28,2613.6
House,10500000,North Karachi,24.97466,67.054667,4,4,2019-06-28,871.2
House,10500000,North Karachi,24.968775,67.052061,4,4,2019-06-28,1306.8
House,9500000,North Karachi,24.968775,67.052061,2,2,2019-06-28,1306.8
House,9000000,North Karachi,24.968775,67.052061,2,2,2019-06-28,1306.8
House,10000000,North Karachi,24.966616,67.050978,2,2,2019-06-28,1306.8
Lower Portion,5000000,Federal B Area,24.918394,67.066677,2,2,2019-06-27,1306.8
House,38500000,Gulshan-e-Iqbal Town,24.919484,67.089765,6,6,2019-06-27,2613.6
House,50000000,Gulshan-e-Iqbal Town,24.920535,67.08312,6,6,2019-06-27,2613.6
House,52500000,Gulshan-e-Iqbal Town,24.911536,67.132028,6,6,2019-06-27,2613.6
House,45000000,Federal B Area,24.932755,67.065818,4,5,2019-06-27,4356.0
House,80000000,Federal B Area,24.921936,67.052386,4,5,2019-06-27,6534.0
House,38000000,North Nazimabad,24.941744,67.053638,6,6,2019-06-27,3267.0
House,65000000,Orangi Town,24.924135,66.984801,5,5,2019-06-27,2586.375
Flat,7000000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-06-27,1388.475
House,35000000,Bahria Town Karachi,24.998516,67.310472,3,3,2019-06-27,2722.5
House,15200000,Bahria Town Karachi,25.00574,67.316385,4,4,2019-06-27,3811.5
House,16500000,Bahria Town Karachi,25.00574,67.316385,4,4,2019-06-27,3811.5
Flat,5000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-27,1143.45
House,9000000,Bahria Town Karachi,25.062938,67.314471,3,3,2019-06-27,1361.25
House,4700000,Scheme 45,25.043148,67.103105,2,2,2019-06-27,871.2
House,7000000,Diamond City,24.874796,67.017519,2,4,2019-06-27,871.2
House,7000000,Diamond City,24.874796,67.017519,2,4,2019-06-27,871.2
House,6600000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-29,2178.0
House,14100000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-29,2178.0
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-29,2178.0
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-06-29,2178.0
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,6800000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-06-29,1143.45
House,6600000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-28,2178.0
House,14100000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-28,2178.0
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-28,2178.0
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-06-28,2178.0
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-28,1660.725
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-28,1143.45
Flat,6800000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-06-28,1143.45
Flat,5000000,Bahria Town Karachi,24.894076,67.027715,2,2,2019-06-27,1143.45
House,6600000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-29,2178.0
House,14100000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-29,2178.0
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-29,2178.0
House,13000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-06-29,2178.0
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
House,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
House,6800000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-06-29,1143.45
Flat,11000000,DHA Defence,24.808629,67.038095,3,3,2019-07-02,1197.9
Flat,11500000,DHA Defence,24.798481,67.045716,3,3,2019-06-28,1415.7
Flat,12000000,DHA Defence,24.798481,67.045716,3,3,2019-06-28,1415.7
Flat,23500000,DHA Defence,24.798481,67.045716,3,3,2019-06-28,2804.175
House,18000000,Federal B Area,24.929408,67.08071,6,6,2019-06-29,1306.8
Flat,17500000,DHA Defence,24.808629,67.038095,3,3,2019-07-02,2423.025
House,37000000,Gulistan-e-Jauhar,24.93591,67.152597,6,6,2019-06-29,2613.6
House,85000000,Gulistan-e-Jauhar,24.929252,67.136679,6,6,2019-06-29,10890.0
Flat,15500000,DHA Defence,24.805045,67.064323,2,2,2019-06-29,1089.0
Upper Portion,8500000,Jamshed Town,24.871447,67.058573,2,2,2019-06-29,1089.0
House,90000000,Gulistan-e-Jauhar,24.911038,67.141385,5,5,2019-06-29,6534.0
Flat,5200000,Federal B Area,24.922442,67.073629,2,2,2019-06-29,1034.55
House,40000000,Gulistan-e-Jauhar,24.911038,67.141385,6,6,2019-06-29,2178.0
House,12000000,Bahria Town Karachi,24.894076,67.027715,3,3,2019-06-27,1361.25
House,37500000,North Nazimabad,24.941744,67.053638,6,6,2019-07-15,2776.95
House,38000000,North Nazimabad,24.932405,67.030249,3,3,2019-07-15,4356.0
House,70000000,North Nazimabad,24.935635,67.05102,5,5,2019-07-15,4356.0
House,42500000,North Nazimabad,24.948943,67.045097,8,7,2019-07-15,3158.1
House,45000000,North Nazimabad,24.948476,67.059474,6,6,2019-07-15,2776.95
House,40000000,North Nazimabad,24.948476,67.059474,6,6,2019-07-15,2776.95
House,70000000,North Nazimabad,24.935635,67.05102,6,6,2019-07-15,4356.0
House,50000000,North Nazimabad,24.935635,67.05102,7,7,2019-07-15,4709.925
House,51000000,North Nazimabad,24.932405,67.030249,3,3,2019-07-15,4356.0
House,102500000,North Nazimabad,24.932405,67.030249,6,6,2019-07-02,10890.0
House,65000000,North Nazimabad,24.942561,67.042007,6,6,2019-07-02,6534.0
House,61000000,North Nazimabad,24.929369,67.045226,6,6,2019-07-02,4519.35
House,44200000,North Nazimabad,24.935635,67.05102,6,6,2019-07-02,2531.925
House,50000000,North Nazimabad,24.941744,67.053638,6,6,2019-07-02,4083.75
House,18000000,Naya Nazimabad,24.969255,67.039855,5,5,2019-07-02,2613.6
Flat,9500000,Garden West,24.873806,67.016224,3,3,2019-07-02,1197.9
House,55000000,North Nazimabad,24.948943,67.045097,6,6,2019-07-02,4356.0
Flat,7500000,Garden West,24.873806,67.016224,2,2,2019-07-02,980.1
Flat,11000000,Federal B Area,24.922442,67.073629,3,3,2019-06-27,1796.85
Flat,11500000,Federal B Area,24.918394,67.066677,3,3,2019-06-27,1824.075
Flat,11000000,Federal B Area,24.922442,67.073629,3,3,2019-06-27,2776.95
Flat,3200000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,843.975
Flat,15500000,Federal B Area,24.922442,67.073629,4,4,2019-06-27,1306.8
Upper Portion,6800000,Federal B Area,24.922442,67.073629,3,3,2019-06-27,1551.825
Upper Portion,6500000,Federal B Area,24.929408,67.08071,2,2,2019-06-27,1551.825
Upper Portion,6200000,Federal B Area,24.929408,67.08071,2,2,2019-06-27,1551.825
House,21000000,Federal B Area,24.922442,67.073629,4,5,2019-06-27,1306.8
Flat,3200000,Federal B Area,24.922442,67.073629,2,2,2019-06-27,843.975
House,80000000,North Nazimabad,24.929369,67.045226,6,6,2019-06-26,4356.0
House,52500000,North Nazimabad,24.935635,67.05102,6,6,2019-07-02,3267.0
Flat,16300000,North Nazimabad,24.935635,67.05102,2,2,2019-07-02,1633.5
House,23500000,Scheme 33,24.954046,67.112567,3,3,2019-06-27,2613.6
House,27500000,Scheme 33,24.9574,67.116575,3,3,2019-06-27,2613.6
House,29000000,Gulshan-e-Iqbal Town,24.920535,67.08312,6,6,2019-06-27,2613.6
House,49000000,Gulshan-e-Iqbal Town,24.91567,67.083628,3,3,2019-06-27,4356.0
House,61500000,North Nazimabad,24.929369,67.045226,6,6,2019-06-27,5281.65
Lower Portion,16000000,Gulshan-e-Iqbal Town,24.920535,67.08312,3,3,2019-06-27,2613.6
Upper Portion,12500000,Gulshan-e-Iqbal Town,24.920535,67.08312,3,3,2019-06-27,1633.5
Flat,3300000,Gulshan-e-Iqbal Town,24.908308,67.07207,2,2,2019-06-27,653.4
Flat,2400000,Liaquatabad,24.895739,67.045436,2,2,2019-06-28,544.5
House,16500000,Malir,24.9052,67.187483,4,4,2019-06-28,1306.8
House,4300000,Bin Qasim Town,24.852173,67.289715,2,2,2019-06-28,871.2
House,13500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-28,2178.0
House,17000000,Gulistan-e-Jauhar,24.916185,67.135196,4,4,2019-06-28,1361.25
Flat,3500000,Jamshed Town,24.877239,67.033526,2,2,2019-06-28,653.4
House,19900000,Gulshan-e-Iqbal Town,24.972443,67.147787,6,6,2019-06-28,2613.6
Upper Portion,21000000,Gulistan-e-Jauhar,24.92038345,67.12916565,4,3,2019-06-27,3267.0
House,37000000,Gulistan-e-Jauhar,24.920384,67.129162,6,6,2019-06-28,2178.0
Flat,4000000,Liaquatabad,24.901424,67.024834,2,2,2019-06-29,925.65
House,8500000,North Nazimabad,24.948476,67.059474,2,2,2019-06-29,1089.0
Flat,6300000,University Road,24.92252,67.103269,2,2,2019-06-28,898.425
Flat,12500000,Jinnah Avenue,24.901059,67.180904,2,2,2019-06-28,1524.6
Flat,18500000,Jinnah Avenue,24.901059,67.180904,3,3,2019-06-28,1524.6
House,85000000,Cantt,24.959894,67.188631,6,6,2019-06-29,6534.0
Flat,17000000,North Nazimabad,24.925361,67.039089,3,3,2019-07-02,2069.1
House,105000000,DHA Defence,24.810265,67.043552,6,6,2019-06-27,5445.0
House,105600000,DHA Defence,24.810265,67.043552,6,6,2019-06-27,5445.0
House,115000000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,5445.0
House,240000000,DHA Defence,24.782215,67.074537,6,6,2019-06-27,10890.0
House,113500000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,5445.0
House,115500000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,5445.0
House,75500000,DHA Defence,24.824093,67.061405,6,6,2019-06-27,3267.0
House,73000000,DHA Defence,24.824093,67.061405,5,5,2019-06-27,3267.0
House,97500000,DHA Defence,24.810265,67.043552,5,5,2019-06-27,5445.0
House,140000000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,7078.5
House,75000000,DHA Defence,24.824093,67.061405,6,6,2019-06-27,3267.0
House,105000000,DHA Defence,24.810265,67.043552,6,6,2019-06-27,5445.0
House,115000000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,5445.0
House,240000000,DHA Defence,24.782215,67.074537,6,6,2019-06-27,10890.0
House,190000000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,10890.0
House,140000000,DHA Defence,24.805045,67.064323,6,6,2019-06-27,7078.5
House,97500000,DHA Defence,24.810265,67.043552,5,5,2019-06-27,5445.0
House,85000000,DHA Defence,24.805045,67.064323,5,5,2019-06-27,5445.0
House,75500000,DHA Defence,24.824093,67.061405,6,6,2019-06-27,3267.0
House,74000000,DHA Defence,24.824093,67.061405,5,5,2019-06-27,3267.0
Flat,8500000,Gulshan-e-Iqbal Town,24.911691,67.086039,3,3,2019-06-27,1824.075
Flat,35000000,DHA Defence,24.810265,67.043552,4,3,2019-06-28,2913.075
Flat,10500000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-07-02,2722.5
Flat,5800000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-07-02,1143.45
Flat,4300000,North Karachi,24.972287,67.066298,2,3,2019-06-28,1089.0
Flat,14000000,Bahria Town Karachi,25.020961,67.321172,4,4,2019-07-02,3512.025
Flat,8000000,DHA Defence,24.801072,67.036729,2,2,2019-06-27,1197.9
Flat,9000000,DHA Defence,24.808629,67.038095,2,2,2019-06-27,1143.45
House,12000000,Korangi,24.832078,67.129869,2,2,2019-06-27,2178.0
Flat,12500000,DHA Defence,24.801072,67.036729,2,2,2019-06-27,1143.45
Flat,22000000,Clifton,24.806292,67.030456,3,3,2019-06-27,2531.925
Flat,39500000,Cantt,24.937425,67.182856,4,4,2019-06-29,3593.7
Flat,41500000,Cantt,24.937425,67.182856,4,4,2019-06-29,3593.7
House,13500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-07-02,2178.0
House,11000000,Bahria Town Karachi,25.065275,67.313384,3,3,2019-07-02,2178.0
House,14000000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-07-02,1660.725
House,10000000,Bahria Town Karachi,25.071948,67.338656,3,3,2019-07-02,2178.0
House,6500000,Bahria Town Karachi,25.1159,67.316944,3,3,2019-07-02,2178.0
House,8500000,Bahria Town Karachi,25.062938,67.314471,3,3,2019-07-02,1660.725
House,9800000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-07-02,2559.15
Flat,6600000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,6500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,6400000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,6300000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,8100000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,8050000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
Flat,8000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-29,1143.45
House,5700000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-29,2178.0
House,5600000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-29,2178.0
Flat,12900000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-06-29,2722.5
Flat,12800000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-06-29,2722.5
House,5650000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-29,2178.0
Flat,17400000,Bahria Town Karachi,25.020961,67.321172,4,4,2019-06-29,3620.925
Flat,12800000,Bahria Town Karachi,25.020961,67.321172,3,3,2019-06-29,2722.5
Flat,17400000,Bahria Town Karachi,25.020961,67.321172,4,4,2019-06-29,3620.925
Flat,17300000,Bahria Town Karachi,25.020961,67.321172,4,4,2019-06-29,3620.925
House,35000000,DHA Defence,24.819653,67.077749,4,4,2019-06-27,1089.0
Flat,8000000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-06-29,1143.45
House,210000000,DHA Defence,24.782215,67.074537,7,7,2019-06-27,10890.0
House,180000000,DHA Defence,24.805045,67.064323,6,6,2019-06-29,7078.5
Flat,8500000,DHA Defence,24.832117,67.063637,2,2,2019-06-27,1143.45
Flat,6800000,DHA Defence,24.779955,67.055179,2,2,2019-06-29,598.95
House,240000000,DHA Defence,24.782215,67.074537,8,7,2019-06-29,10890.0
Flat,8700000,DHA Defence,24.832117,67.063637,2,2,2019-06-27,1143.45
House,180000000,DHA Defence,24.805045,67.064323,6,6,2019-06-29,10890.0
House,180000000,DHA Defence,24.805045,67.064323,7,6,2019-06-29,7078.5
House,120000000,DHA Defence,24.782215,67.074537,6,6,2019-06-28,5445.0
House,33000000,DHA Defence,24.819653,67.077749,4,4,2019-06-29,1089.0
House,43500000,DHA Defence,24.819653,67.077749,4,4,2019-06-29,1089.0
House,42500000,DHA Defence,24.819653,67.077749,4,4,2019-06-29,1089.0
Flat,7000000,Gulshan-e-Iqbal Town,24.907509,67.070374,3,3,2019-06-27,1633.5
Flat,7000000,Gulshan-e-Iqbal Town,24.907509,67.070374,3,3,2019-06-27,1633.5
Flat,7000000,Nishtar Road (Lawrence Road),24.885121,67.030018,2,3,2019-06-28,1824.075
House,10500000,Gulistan-e-Jauhar,24.916185,67.135196,3,3,2019-06-27,871.2
Flat,9000000,Gulistan-e-Jauhar,24.916185,67.135196,3,3,2019-06-27,1633.5
House,3800000,Orangi Town,24.950888,66.974201,3,6,2019-06-27,1388.475
House,14500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-27,2178.0
House,14600000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-06-27,2178.0
House,40000000,Federal B Area,24.922442,67.073629,4,5,2019-07-02,2178.0
House,115000000,DHA Defence,24.821639,67.071691,6,5,2019-07-01,5445.0
Flat,13000000,North Nazimabad,24.941744,67.053638,2,2,2019-06-27,1306.8
Flat,4200000,Delhi Colony,24.831727,67.043931,2,3,2019-07-02,1089.0
Flat,8500000,Gulshan-e-Iqbal Town,24.898465,67.0625,3,3,2019-06-27,1824.075
Flat,2600000,Delhi Colony,24.831727,67.043931,1,2,2019-06-27,762.3
Flat,5000000,Gulshan-e-Iqbal Town,24.923765,67.09852,2,2,2019-06-27,843.975
House,75000000,DHA Defence,24.824093,67.061405,4,4,2019-06-27,3539.25
House,31000000,Gulistan-e-Jauhar,24.929252,67.136679,6,6,2019-06-27,2613.6
House,22500000,Gulistan-e-Jauhar,24.929252,67.136679,6,6,2019-06-27,1306.8
House,24000000,Gulistan-e-Jauhar,24.929252,67.136679,6,6,2019-06-27,1442.925
House,32000000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,2613.6
House,31000000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,2613.6
House,32000000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,2178.0
House,14500000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,2178.0
House,49000000,Gulistan-e-Jauhar,24.923999,67.13414,6,6,2019-06-27,4356.0
House,50000000,Gulistan-e-Jauhar,24.923999,67.13414,6,6,2019-06-27,4356.0
House,28000000,Gulistan-e-Jauhar,24.929252,67.136679,6,6,2019-06-27,2613.6
House,55000000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,4356.0
House,32500000,Gulistan-e-Jauhar,24.929719,67.130363,6,6,2019-06-27,2613.6
Flat,2300000,Gulistan-e-Jauhar,24.929252,67.136679,2,2,2019-06-27,789.525
Flat,6000000,Gulistan-e-Jauhar,24.93591,67.152597,2,2,2019-06-27,1524.6
Flat,10000000,Gulistan-e-Jauhar,24.915748,67.119548,2,2,2019-06-27,1633.5
House,19500000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,2613.6
House,14000000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,1306.8
House,16000000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,1306.8
House,9000000,Scheme 33,24.964623,67.168558,4,4,2019-06-27,1306.8
House,15000000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,1306.8
House,18000000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,2178.0
House,10000000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,1306.8
House,13500000,Scheme 33,24.938913,67.140593,4,4,2019-06-27,1306.8
Upper Portion,8500000,Gulistan-e-Jauhar,24.929719,67.130363,3,3,2019-06-27,1633.5
Upper Portion,8000000,Scheme 33,24.938913,67.140593,3,3,2019-06-27,1742.4
House,8100000,North Karachi,24.972287,67.066298,4,4,2019-06-27,871.2
Flat,6800000,Gulistan-e-Jauhar,24.907822,67.129209,2,3,2019-06-28,1252.35
Flat,7600000,Saadi Road,24.948576,67.157592,3,2,2019-06-28,1524.6
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
House,14500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-06-29,1660.725
