property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year
Flat,5000000,Dastgir Colony,24.925717,67.077208,2,2,2019-05-06,898.425,5565.2948214931685,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Other,1515151.5151515151,2019-05
House,95000000,DHA Defence,24.821639,67.071691,8,5,2019-05-06,6534.0,14539.332721150902,359.8484848484849,230945000.0,447.5678294573643,87.71934460887945,Elite,3958333.3333333335,2019-05
House,19200000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-07-02,2178.0,8815.426997245178,72.72727272727273,46675200.0,90.45581395348837,17.72854122621564,Upper Middle,2400000.0,2019-07
Flat,38500000,Gulshan-e-Iqbal Town,24.882174,67.067306,4,4,2019-05-06,2668.05,14430.01443001443,145.83333333333334,93593500.0,181.3827519379845,35.54941860465115,Middle Class,3928571.428571428,2019-05
Flat,32500000,Khalid Bin Walid Road,24.874922,67.057322,4,4,2019-05-06,3620.925,8975.607061731464,123.10606060606061,79007500.0,153.11531007751938,30.009249471458773,Other,2443609.022556391,2019-05
Flat,23500000,Gulshan-e-Iqbal Town,24.88776,67.076926,3,3,2019-05-06,2150.775,10926.294010298612,89.01515151515152,57128500.0,110.7141472868217,21.698995771670184,Middle Class,2974683.544303797,2019-05
Lower Portion,22000000,Gulshan-e-Iqbal Town,24.88776,67.076926,4,4,2019-05-06,1824.075,12060.907583295642,83.33333333333333,53482000.0,103.64728682170542,20.313953488372093,Middle Class,3283582.0895522386,2019-05
Flat,42500000,Khalid Bin Walid Road,24.874922,67.057322,4,4,2019-05-06,3267.0,13008.876645240282,160.9848484848485,103317500.0,200.22771317829458,39.24286469344608,Other,3541666.6666666665,2019-05
Upper Portion,30000000,Gulshan-e-Iqbal Town,24.882174,67.067306,4,4,2019-06-05,2668.05,11244.167088322933,113.63636363636364,72930000.0,141.3372093023256,27.70084566596195,Middle Class,3061224.489795918,2019-06
Flat,18000000,Khalid Bin Walid Road,24.874922,67.057322,3,3,2019-05-06,1687.95,10663.822980538524,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Other,2903225.8064516126,2019-05
House,40000000,Gulshan-e-Iqbal Town,24.88776,67.076926,4,4,2019-05-06,1742.4,22956.841138659318,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,6250000.0,2019-05
House,20000000,North Karachi,24.952756,67.066727,6,6,2019-05-05,1306.8,15304.560759106214,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,4166666.666666667,2019-05
Flat,32500000,Khalid Bin Walid Road,24.874922,67.057322,4,4,2019-05-06,3620.925,8975.607061731464,123.10606060606061,79007500.0,153.11531007751938,30.009249471458773,Other,2443609.022556391,2019-05
Lower Portion,22000000,Gulshan-e-Iqbal Town,24.88776,67.076926,4,4,2019-05-06,1824.075,12060.907583295642,83.33333333333333,53482000.0,103.64728682170542,20.313953488372093,Middle Class,3283582.0895522386,2019-05
Flat,23500000,Gulshan-e-Iqbal Town,24.88776,67.076926,3,3,2019-05-06,2150.775,10926.294010298612,89.01515151515152,57128500.0,110.7141472868217,21.698995771670184,Middle Class,2974683.544303797,2019-05
Flat,38500000,Gulshan-e-Iqbal Town,24.882174,67.067306,4,4,2019-05-06,2668.05,14430.01443001443,145.83333333333334,93593500.0,181.3827519379845,35.54941860465115,Middle Class,3928571.428571428,2019-05
House,19500000,Gulshan-e-Iqbal Town,24.911726,67.098014,4,4,2019-05-06,1306.8,14921.946740128558,73.86363636363636,47404500.0,91.86918604651163,18.00554968287527,Middle Class,4062500.0,2019-05
Flat,32500000,Jamshed Town,24.883439,67.033424,4,4,2019-05-06,3158.1,10290.9977518128,123.10606060606061,79007500.0,153.11531007751938,30.009249471458773,Middle Class,2801724.1379310344,2019-05
Flat,15000000,Jamshed Town,24.883439,67.033424,3,3,2019-05-06,1633.5,9182.736455463728,56.81818181818182,36465000.0,70.6686046511628,13.850422832980975,Middle Class,2500000.0,2019-05
Lower Portion,14000000,Gulshan-e-Iqbal Town,24.923765,67.09852,3,3,2019-05-06,1960.2,7142.128354249567,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Middle Class,1944444.4444444445,2019-05
Upper Portion,16000000,Gulshan-e-Iqbal Town,24.923765,67.09852,4,4,2019-05-06,1960.2,8162.432404856647,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Middle Class,2222222.222222222,2019-05
Lower Portion,11500000,Gulshan-e-Iqbal Town,24.923765,67.09852,3,3,2019-05-06,1742.4,6600.091827364554,43.56060606060606,27956500.0,54.179263565891475,10.618657505285412,Middle Class,1796875.0,2019-05
Upper Portion,14000000,Gulshan-e-Iqbal Town,24.923765,67.09852,3,3,2019-05-06,1742.4,8034.8943985307615,53.03030303030303,34034000.0,65.95736434108527,12.927061310782236,Middle Class,2187500.0,2019-05
Flat,8000000,Gulshan-e-Iqbal Town,24.919484,67.089765,3,3,2019-05-06,1442.925,5544.293708959232,30.303030303030305,19448000.0,37.689922480620154,7.38689217758985,Middle Class,1509433.962264151,2019-05
Flat,11000000,Scheme 33,24.883782,67.060374,3,3,2019-05-06,1687.95,6516.780710329097,41.666666666666664,26741000.0,51.82364341085271,10.156976744186046,Upper Middle,1774193.5483870967,2019-05
Lower Portion,15000000,Gulshan-e-Iqbal Town,24.934623,67.099164,3,3,2019-05-06,1633.5,9182.736455463728,56.81818181818182,36465000.0,70.6686046511628,13.850422832980975,Middle Class,2500000.0,2019-05
Flat,13200000,Gulshan-e-Iqbal Town,24.920535,67.08312,3,3,2019-05-06,1633.5,8080.80808080808,50.0,32089200.0,62.188372093023254,12.188372093023254,Middle Class,2200000.0,2019-05
Flat,13500000,Gulistan-e-Jauhar,24.913179,67.121959,3,3,2019-05-06,1824.075,7401.011471567781,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Middle Class,2014925.3731343283,2019-05
Flat,13500000,Gulistan-e-Jauhar,24.913179,67.121959,3,3,2019-05-06,1824.075,7401.011471567781,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Middle Class,2014925.3731343283,2019-05
Flat,15500000,Gulistan-e-Jauhar,24.913179,67.121959,4,4,2019-05-06,2069.1,7491.179739983568,58.71212121212121,37680500.0,73.02422480620154,14.312103594080334,Middle Class,2039473.6842105265,2019-05
Flat,42500000,Khalid Bin Walid Road,24.874922,67.057322,4,4,2019-06-05,3267.0,13008.876645240282,160.9848484848485,103317500.0,200.22771317829458,39.24286469344608,Other,3541666.6666666665,2019-06
House,40000000,Gulshan-e-Iqbal Town,24.88776,67.076926,4,4,2019-05-06,1742.4,22956.841138659318,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,6250000.0,2019-05
Flat,18000000,Khalid Bin Walid Road,24.874922,67.057322,3,3,2019-05-06,1687.95,10663.822980538524,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Other,2903225.8064516126,2019-05
House,40000000,Gulshan-e-Iqbal Town,24.88776,67.076926,4,4,2019-05-06,1742.4,22956.841138659318,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Middle Class,6250000.0,2019-05
Flat,21500000,Gulshan-e-Iqbal Town,24.882174,67.067306,3,3,2019-05-06,1932.975,11122.751199575783,81.43939393939394,52266500.0,101.29166666666667,19.852272727272734,Middle Class,3028169.0140845072,2019-05
Flat,40000000,Stadium Road,24.86613,67.336715,4,4,2019-06-05,3267.0,12243.648607284971,151.5151515151515,97240000.0,188.4496124031008,36.934460887949285,Other,3333333.3333333335,2019-06
House,95000000,DHA Defence,24.805045,67.064323,4,4,2019-07-04,3267.0,29078.665442301804,359.8484848484849,230945000.0,447.5678294573643,87.71934460887945,Elite,7916666.666666667,2019-07
Flat,11500000,Amir Khusro,24.880714,67.080477,3,3,2019-05-06,1687.95,6812.9980153440565,43.56060606060606,27956500.0,54.179263565891475,10.618657505285412,Other,1854838.7096774194,2019-05
Flat,30000000,Clifton,24.832545,67.035949,3,3,2019-06-05,2913.075,10298.396024819134,113.63636363636364,72930000.0,141.3372093023256,27.70084566596195,Elite,2803738.3177570095,2019-06
Flat,8000000,Gulistan-e-Jauhar,24.916185,67.135196,2,2,2019-05-06,1197.9,6678.353785791802,30.303030303030305,19448000.0,37.689922480620154,7.38689217758985,Middle Class,1818181.8181818181,2019-05
Flat,3500000,Gulistan-e-Jauhar,24.911038,67.141385,2,2,2019-05-06,789.525,4433.045185396282,13.257575757575758,8508500.0,16.489341085271317,3.231765327695559,Middle Class,1206896.551724138,2019-05
Flat,60000000,Liaquatabad,24.901191,67.049641,3,3,2019-05-06,2967.525,20218.86925973665,227.27272727272728,145860000.0,282.6744186046512,55.4016913319239,Affordable,5504587.155963303,2019-05
House,160000000,DHA Defence,24.785955,67.067499,6,6,2019-07-04,5445.0,29384.75665748393,606.060606060606,388960000.0,753.7984496124031,147.73784355179714,Elite,8000000.0,2019-07
Flat,7500000,Gulistan-e-Jauhar,24.923142,67.134826,3,3,2019-05-06,1442.925,5197.7753521492805,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Middle Class,1415094.3396226414,2019-05
Flat,17000000,North Nazimabad,24.932405,67.030249,3,3,2019-06-14,2178.0,7805.325987144169,64.39393939393939,41327000.0,80.09108527131782,15.697145877378432,Middle Class,2125000.0,2019-06
Flat,7000000,Gulistan-e-Jauhar,24.923142,67.134826,2,2,2019-05-06,1197.9,5843.559562567827,26.515151515151516,17017000.0,32.97868217054263,6.463530655391118,Middle Class,1590909.0909090908,2019-05
House,200000000,DHA Defence,24.782215,67.074537,6,6,2019-07-01,7078.5,28254.573709119162,757.5757575757576,486200000.0,942.2480620155038,184.6723044397462,Elite,7692307.692307692,2019-07
Lower Portion,7200000,North Karachi,24.972287,67.066298,2,2,2019-05-06,1361.25,5289.256198347108,27.272727272727273,17503200.0,33.92093023255814,6.6482029598308685,Middle Class,1440000.0,2019-05
Flat,26000000,Shaheed Millat Road,24.876976,67.069237,4,3,2019-06-27,2069.1,12565.84988642405,98.48484848484848,63206000.0,122.4922480620155,24.00739957716702,Other,3421052.6315789474,2019-06
Flat,4500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-05-06,1143.45,3935.458480913026,17.045454545454547,10939500.0,21.200581395348838,4.155126849894291,Upper Middle,1071428.5714285714,2019-05
Flat,10500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-05-06,2722.5,3856.749311294766,39.77272727272727,25525500.0,49.468023255813954,9.69529598308668,Upper Middle,1050000.0,2019-05
Flat,16000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-05-06,3457.575,4627.520733462036,60.60606060606061,38896000.0,75.37984496124031,14.7737843551797,Upper Middle,1259842.5196850395,2019-05
House,9000000,Bahria Town Karachi,25.065275,67.313384,3,3,2019-05-06,1633.5,5509.641873278237,34.09090909090909,21879000.0,42.401162790697676,8.310253699788582,Upper Middle,1500000.0,2019-05
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-05-06,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,2500000.0,2019-05
House,13500000,Bahria Town Karachi,25.009119,67.307179,3,3,2019-05-06,1633.5,8264.462809917355,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Upper Middle,2250000.0,2019-05
House,20500000,Federal B Area,24.950499,67.076547,6,8,2019-05-06,1306.8,15687.174778083869,77.65151515151516,49835500.0,96.58042635658914,18.928911205073987,Middle Class,4270833.333333334,2019-05
Flat,18000000,North Nazimabad,24.929369,67.045226,4,3,2019-05-06,2423.025,7428.73061565605,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Middle Class,2022471.9101123596,2019-05
House,200000000,DHA Defence,24.805045,67.064323,6,6,2019-07-01,10890.0,18365.472910927456,757.5757575757576,486200000.0,942.2480620155038,184.6723044397462,Elite,5000000.0,2019-07
Flat,5400000,Scheme 33,24.938913,67.140593,3,3,2019-05-06,1524.6,3541.912632821724,20.454545454545453,13127400.0,25.440697674418605,4.986152219873151,Upper Middle,964285.7142857143,2019-05
House,15500000,Bahria Town Karachi,25.00574,67.316385,3,3,2019-05-06,3811.5,4066.6404302767937,58.71212121212121,37680500.0,73.02422480620154,14.312103594080334,Upper Middle,1107142.857142857,2019-05
House,9000000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-05-06,2178.0,4132.231404958678,34.09090909090909,21879000.0,42.401162790697676,8.310253699788582,Upper Middle,1125000.0,2019-05
House,7000000,Bahria Town Karachi,25.1159,67.316944,3,3,2019-05-06,2178.0,3213.9577594123048,26.515151515151516,17017000.0,32.97868217054263,6.463530655391118,Upper Middle,875000.0,2019-05
House,13500000,Bahria Town Karachi,25.058062,67.306626,3,3,2019-05-06,2178.0,6198.347107438017,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Upper Middle,1687500.0,2019-05
Flat,7000000,DHA Defence,24.829858,67.072345,2,2,2019-07-01,1143.45,6121.824303642486,26.515151515151516,17017000.0,32.97868217054263,6.463530655391118,Elite,1666666.6666666665,2019-07
Flat,6200000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,4647.589063173478,23.484848484848484,15072200.0,29.20968992248062,5.724841437632136,Upper Middle,1265306.1224489794,2019-05
Flat,6300000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,4722.550177095632,23.863636363636363,15315300.0,29.68081395348837,5.817177589852008,Upper Middle,1285714.2857142857,2019-05
Flat,6400000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,4797.511291017784,24.242424242424242,15558400.0,30.151937984496126,5.9095137420718835,Upper Middle,1306122.4489795917,2019-05
Flat,10000000,DHA Defence,24.805045,67.064323,2,2,2019-05-06,1197.9,8347.942232239753,37.878787878787875,24310000.0,47.1124031007752,9.233615221987321,Elite,2272727.2727272725,2019-05
Flat,6500000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1143.45,5684.551139096593,24.62121212121212,15801500.0,30.623062015503876,6.001849894291755,Upper Middle,1547619.0476190476,2019-05
Flat,6600000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,4947.43351886209,25.0,16044600.0,31.094186046511627,6.094186046511627,Upper Middle,1346938.775510204,2019-05
Flat,7700000,DHA Defence,24.810265,67.043552,3,3,2019-06-05,1606.275,4793.699708953946,29.166666666666668,18718700.0,36.2765503875969,7.109883720930231,Elite,1305084.7457627119,2019-06
Flat,6600000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,4947.43351886209,25.0,16044600.0,31.094186046511627,6.094186046511627,Upper Middle,1346938.775510204,2019-05
Flat,6700000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,5022.394632784243,25.37878787878788,16287700.0,31.56531007751938,6.186522198731502,Upper Middle,1367346.93877551,2019-05
Flat,6800000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,5097.355746706396,25.757575757575758,16530800.0,32.03643410852713,6.278858350951374,Upper Middle,1387755.1020408163,2019-05
Flat,6900000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,5172.316860628549,26.136363636363637,16773900.0,32.507558139534886,6.37119450317125,Upper Middle,1408163.2653061224,2019-05
Flat,7000000,Bahria Town Karachi,25.051778,67.319934,2,2,2019-05-06,1334.025,5247.277974550701,26.515151515151516,17017000.0,32.97868217054263,6.463530655391118,Upper Middle,1428571.4285714284,2019-05
House,97500000,DHA Defence,24.805045,67.064323,5,4,2019-07-04,3267.0,29843.893480257117,369.3181818181818,237022500.0,459.34593023255815,90.02774841437633,Elite,8125000.0,2019-07
House,95000000,DHA Defence,24.824093,67.061405,4,4,2019-07-04,3267.0,29078.665442301804,359.8484848484849,230945000.0,447.5678294573643,87.71934460887945,Elite,7916666.666666667,2019-07
Flat,20000000,Clifton,24.825028,67.031579,3,2,2019-06-27,1442.925,13860.73427239808,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Elite,3773584.9056603773,2019-06
Flat,13000000,DHA Defence,24.791955,67.065082,3,2,2019-05-06,1143.45,11369.102278193186,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Elite,3095238.095238095,2019-05
House,7700000,Bahria Town Karachi,25.119134,67.318009,4,4,2019-06-07,2178.0,3535.3535353535353,29.166666666666668,18718700.0,36.2765503875969,7.109883720930231,Upper Middle,962500.0,2019-06
Flat,3300000,Korangi,24.828138,67.110438,2,2,2019-06-20,1089.0,3030.3030303030305,12.5,8022300.0,15.547093023255814,3.0470930232558135,Affordable,825000.0,2019-06
House,20000000,Gulshan-e-Iqbal Town,24.895312,67.117238,4,4,2019-05-06,1306.8,15304.560759106214,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Middle Class,4166666.666666667,2019-05
House,36000000,Gulshan-e-Iqbal Town,24.895312,67.117238,8,8,2019-05-06,2613.6,13774.104683195592,136.36363636363637,87516000.0,169.6046511627907,33.24101479915433,Middle Class,3750000.0,2019-05
House,9800000,Scheme 33,24.964623,67.168558,3,2,2019-05-06,1306.8,7499.234771962045,37.121212121212125,23823800.0,46.17015503875969,9.048942917547564,Upper Middle,2041666.6666666667,2019-05
Flat,42500000,Clifton,24.826625,67.037923,3,3,2019-06-21,2178.0,19513.314967860424,160.9848484848485,103317500.0,200.22771317829458,39.24286469344608,Elite,5312500.0,2019-06
Flat,5500000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-16,980.1,5611.672278338945,20.833333333333332,13370500.0,25.911821705426355,5.078488372093023,Middle Class,1527777.7777777778,2019-06
Flat,7500000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-16,1334.025,5622.083544161466,28.40909090909091,18232500.0,35.3343023255814,6.925211416490487,Middle Class,1530612.244897959,2019-06
House,12000000,Gulistan-e-Jauhar,24.94295,67.147236,4,4,2019-05-06,1306.8,9182.736455463728,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Middle Class,2500000.0,2019-05
House,7600000,Korangi,24.832078,67.129869,2,3,2019-05-06,1306.8,5815.733088460362,28.78787878787879,18475600.0,35.805426356589145,7.017547568710356,Affordable,1583333.3333333335,2019-05
Flat,10000000,Gulistan-e-Jauhar,24.926606,67.130384,3,3,2019-06-05,1442.925,6930.36713619904,37.878787878787875,24310000.0,47.1124031007752,9.233615221987321,Middle Class,1886792.4528301887,2019-06
Flat,10000000,Gulistan-e-Jauhar,24.926606,67.130384,3,3,2019-06-21,1442.925,6930.36713619904,37.878787878787875,24310000.0,47.1124031007752,9.233615221987321,Middle Class,1886792.4528301887,2019-06
Flat,9000000,Gulistan-e-Jauhar,24.926606,67.130384,2,2,2019-06-05,1197.9,7513.1480090157775,34.09090909090909,21879000.0,42.401162790697676,8.310253699788582,Middle Class,2045454.5454545452,2019-06
Flat,9000000,Gulistan-e-Jauhar,24.926606,67.130384,2,2,2019-06-21,1197.9,7513.1480090157775,34.09090909090909,21879000.0,42.401162790697676,8.310253699788582,Middle Class,2045454.5454545452,2019-06
Flat,8500000,Gulistan-e-Jauhar,24.926606,67.130384,2,2,2019-06-05,1279.575,6642.83062735674,32.196969696969695,20663500.0,40.04554263565891,7.848572938689216,Middle Class,1808510.6382978724,2019-06
