property_type,price,location,latitude,longitude,baths,bedrooms,date_added,area_sqft,price_per_sqft,affordability_years,estimated_price_2026,affordability_years_2026,affordability_change,market_tier,price_per_marla,Month_Year,median_ppsqft,pct_vs_median
House,15800000,North Nazimabad,24.961832,67.050476,6,6,2019-06-05,1306.8,12090.602999693909,59.84848484848485,38409800.0,74.4375968992248,14.58911205073995,Middle Class,3291666.666666667,2019-06,7384.9838262255125,63.71874717934829
House,14900000,North Nazimabad,24.961832,67.050476,6,6,2019-06-05,1306.8,11401.89776553413,56.43939393939394,36221900.0,70.19748062015503,13.758086680761096,Middle Class,3104166.666666667,2019-06,7384.9838262255125,54.39299575773985
Flat,18000000,Clifton,24.825028,67.031579,2,2,2019-06-29,1606.275,11206.051267684548,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,3050847.4576271186,2019-06,12626.262626262624,-11.24807395993836
Flat,3500000,Liaquatabad,24.901424,67.024834,2,2,2019-06-05,925.65,3781.1267757791834,13.257575757575758,8508500.0,16.489341085271317,3.231765327695559,Affordable,1029411.7647058824,2019-06,4407.713498622589,-14.21568627450977
Flat,4000000,Liaquatabad,24.901424,67.024834,2,2,2019-06-05,925.65,4321.287743747637,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Affordable,1176470.5882352942,2019-06,4407.713498622589,-1.9607843137254728
Flat,4000000,Liaquatabad,24.901424,67.024834,2,2,2019-06-05,925.65,4321.287743747637,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Affordable,1176470.5882352942,2019-06,4407.713498622589,-1.9607843137254728
Flat,4000000,Liaquatabad,24.901424,67.024834,2,2,2019-06-05,925.65,4321.287743747637,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Affordable,1176470.5882352942,2019-06,4407.713498622589,-1.9607843137254728
Flat,4000000,Liaquatabad,24.901424,67.024834,2,2,2019-06-05,925.65,4321.287743747637,15.151515151515152,9724000.0,18.84496124031008,3.693446088794925,Affordable,1176470.5882352942,2019-06,4407.713498622589,-1.9607843137254728
Flat,13000000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,6121.824303642485,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Middle Class,1666666.6666666665,2019-06,6427.91551882461,-4.761904761904785
Flat,12900000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,6074.733347460619,48.86363636363637,31359900.0,60.775,11.911363636363632,Middle Class,1653846.1538461538,2019-06,6427.91551882461,-5.494505494505518
Flat,12700000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5980.551435096889,48.10606060606061,30873700.0,59.8327519379845,11.726691331923888,Middle Class,1628205.128205128,2019-06,6427.91551882461,-6.959706959706984
Flat,12800000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,6027.642391278754,48.48484848484848,31116800.0,60.30387596899225,11.819027484143769,Middle Class,1641025.6410256408,2019-06,6427.91551882461,-6.227106227106251
Flat,12600000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5933.460478915024,47.72727272727273,30630600.0,59.36162790697674,11.634355179704016,Middle Class,1615384.6153846153,2019-06,6427.91551882461,-7.692307692307702
Flat,12500000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5886.369522733158,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Middle Class,1602564.1025641025,2019-06,6427.91551882461,-8.424908424908448
Flat,12400000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5839.278566551293,46.96969696969697,30144400.0,58.41937984496124,11.449682875264273,Middle Class,1589743.5897435895,2019-06,6427.91551882461,-9.157509157509182
Flat,12300000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5792.187610369428,46.59090909090909,29901300.0,57.94825581395349,11.357346723044394,Middle Class,1576923.0769230768,2019-06,6427.91551882461,-9.890109890109915
Flat,12200000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5745.096654187563,46.21212121212121,29658200.0,57.47713178294573,11.265010570824522,Middle Class,1564102.564102564,2019-06,6427.91551882461,-10.622710622710633
Flat,12100000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5698.005698005698,45.833333333333336,29415100.0,57.00600775193799,11.17267441860465,Middle Class,1551282.0512820513,2019-06,6427.91551882461,-11.355311355311366
Flat,12000000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,2123.55,5650.914741823833,45.45454545454545,29172000.0,56.53488372093023,11.080338266384778,Middle Class,1538461.5384615385,2019-06,6427.91551882461,-12.087912087912098
Flat,10000000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5739.2102846648295,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Middle Class,1562500.0,2019-06,6427.91551882461,-10.714285714285735
Flat,9200000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5280.073461891643,34.84848484848485,22365200.0,43.34341085271318,8.494926004228326,Middle Class,1437500.0,2019-06,6427.91551882461,-17.857142857142875
Flat,9300000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5337.465564738292,35.22727272727273,22608300.0,43.81453488372093,8.587262156448205,Middle Class,1453125.0,2019-06,6427.91551882461,-16.96428571428572
Flat,9400000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5394.85766758494,35.60606060606061,22851400.0,44.285658914728685,8.679598308668076,Middle Class,1468750.0,2019-06,6427.91551882461,-16.071428571428587
Flat,9500000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5452.249770431588,35.984848484848484,23094500.0,44.75678294573643,8.771934460887948,Middle Class,1484375.0,2019-06,6427.91551882461,-15.178571428571441
Flat,9600000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5509.641873278237,36.36363636363637,23337600.0,45.22790697674419,8.86427061310782,Middle Class,1500000.0,2019-06,6427.91551882461,-14.285714285714299
Flat,9700000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5567.033976124885,36.74242424242424,23580700.0,45.69903100775194,8.956606765327699,Middle Class,1515625.0,2019-06,6427.91551882461,-13.392857142857153
Flat,9800000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5624.426078971534,37.121212121212125,23823800.0,46.17015503875969,9.048942917547564,Middle Class,1531250.0,2019-06,6427.91551882461,-12.500000000000009
Flat,10000000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5739.2102846648295,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Middle Class,1562500.0,2019-06,6427.91551882461,-10.714285714285735
Flat,12500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,2722.5,4591.368227731864,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
Flat,6000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,1143.45,5247.277974550701,22.727272727272727,14586000.0,28.26744186046512,5.540169133192389,Upper Middle,1428571.4285714284,2019-06,5968.778696051423,-12.087912087912093
Flat,15000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,3566.475,4205.833491052089,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,1145038.1679389314,2019-06,5968.778696051423,-29.53611274221962
Flat,12500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,2722.5,4591.368227731864,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
Flat,6000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,1143.45,5247.277974550701,22.727272727272727,14586000.0,28.26744186046512,5.540169133192389,Upper Middle,1428571.4285714284,2019-06,5968.778696051423,-12.087912087912093
Flat,15000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,3566.475,4205.833491052089,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,1145038.1679389314,2019-06,5968.778696051423,-29.53611274221962
Flat,12500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,2722.5,4591.368227731864,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
Flat,6000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,1143.45,5247.277974550701,22.727272727272727,14586000.0,28.26744186046512,5.540169133192389,Upper Middle,1428571.4285714284,2019-06,5968.778696051423,-12.087912087912093
Flat,15000000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,3566.475,4205.833491052089,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Upper Middle,1145038.1679389314,2019-06,5968.778696051423,-29.53611274221962
Flat,12500000,Bahria Town Karachi,25.020961,67.321172,2,2,2019-06-05,2722.5,4591.368227731864,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
House,10000000,Bahria Town Karachi,25.113565,67.353811,3,3,2019-06-05,2178.0,4591.368227731864,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
House,10000000,Bahria Town Karachi,25.071948,67.338656,3,3,2019-06-05,2178.0,4591.368227731864,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Upper Middle,1250000.0,2019-06,5968.778696051423,-23.076923076923077
House,6500000,Bahria Town Karachi,25.119134,67.318009,3,3,2019-06-05,2178.0,2984.389348025712,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Upper Middle,812500.0,2019-06,5968.778696051423,-49.99999999999999
House,20000000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-05,2178.0,9182.736455463728,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Upper Middle,2500000.0,2019-06,5968.778696051423,53.84615384615385
House,13500000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-06-05,1361.25,9917.355371900829,51.13636363636363,32818500.0,63.60174418604651,12.465380549682877,Upper Middle,2700000.0,2019-06,5968.778696051423,66.1538461538462
House,14500000,Bahria Town Karachi,25.005301,67.30881,3,3,2019-06-05,1633.5,8876.645240281603,54.92424242424242,35249500.0,68.31298449612403,13.388742071881609,Upper Middle,2416666.6666666665,2019-06,5968.778696051423,48.71794871794871
House,9000000,Bahria Town Karachi,25.062938,67.314471,3,3,2019-06-05,1361.25,6611.570247933884,34.09090909090909,21879000.0,42.40116279069768,8.310253699788582,Upper Middle,1800000.0,2019-06,5968.778696051423,10.769230769230772
House,10000000,Bahria Town Karachi,25.067079,67.309986,3,3,2019-06-05,1361.25,7346.189164370982,37.87878787878788,24310000.0,47.1124031007752,9.23361522198732,Upper Middle,2000000.0,2019-06,5968.778696051423,23.076923076923077
House,15500000,Bahria Town Karachi,25.140001,67.359238,3,3,2019-06-05,1361.25,11386.593204775025,58.71212121212121,37680500.0,73.02422480620154,14.312103594080334,Upper Middle,3100000.0,2019-06,5968.778696051423,90.7692307692308
Flat,7000000,Nazimabad,24.905355,67.036085,2,2,2019-06-05,1089.0,6427.9155188246095,26.51515151515152,17017000.0,32.97868217054263,6.463530655391118,Middle Class,1750000.0,2019-06,5749.191519942508,11.805555555555545
Flat,6800000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7568.80095723071,25.75757575757576,16530800.0,32.03643410852713,6.278858350951374,Middle Class,2060606.0606060608,2019-06,6427.91551882461,17.748917748917748
Flat,6500000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7234.88326794112,24.62121212121212,15801500.0,30.62306201550388,6.001849894291755,Middle Class,1969696.9696969695,2019-06,6427.91551882461,12.554112554112551
Flat,6700000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7457.495060800847,25.37878787878788,16287700.0,31.56531007751938,6.186522198731502,Middle Class,2030303.0303030305,2019-06,6427.91551882461,16.017316017316016
Flat,6600000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7346.189164370983,25.0,16044600.0,31.094186046511627,6.094186046511627,Middle Class,2000000.0,2019-06,6427.91551882461,14.285714285714285
Flat,6400000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7123.577371511256,24.24242424242424,15558400.0,30.15193798449613,5.909513742071884,Middle Class,1939393.9393939397,2019-06,6427.91551882461,10.82251082251082
Flat,6300000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,7012.271475081393,23.863636363636363,15315300.0,29.68081395348837,5.817177589852008,Middle Class,1909090.9090909087,2019-06,6427.91551882461,9.090909090909086
Flat,6200000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,6900.9655786515295,23.484848484848484,15072200.0,29.20968992248062,5.724841437632136,Middle Class,1878787.878787879,2019-06,6427.91551882461,7.359307359307355
Flat,6100000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,6789.659682221666,23.10606060606061,14829100.0,28.738565891472867,5.632505285412261,Middle Class,1848484.8484848489,2019-06,6427.91551882461,5.627705627705622
Flat,6000000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,6678.353785791803,22.727272727272727,14586000.0,28.26744186046512,5.540169133192389,Middle Class,1818181.8181818184,2019-06,6427.91551882461,3.8961038961038903
Flat,9900000,Gulistan-e-Jauhar,24.939171,67.15611,3,3,2019-06-27,1742.4,5681.818181818181,37.5,24066900.0,46.64127906976744,9.141279069767442,Middle Class,1546875.0,2019-06,6427.91551882461,-11.607142857142879
Flat,6200000,Gulistan-e-Jauhar,24.939171,67.15611,2,2,2019-06-27,898.425,6900.9655786515295,23.484848484848484,15072200.0,29.20968992248062,5.724841437632136,Middle Class,1878787.878787879,2019-06,6427.91551882461,7.359307359307355
Flat,13000000,Jamshed Town,24.877239,67.033526,3,3,2019-06-05,2178.0,5968.778696051423,49.24242424242424,31603000.0,61.24612403100775,12.00369978858351,Middle Class,1625000.0,2019-06,10713.19253137435,-44.28571428571429
Flat,11000000,Gulshan-e-Iqbal Town,24.903565,67.081525,3,3,2019-06-27,1633.5,6734.006734006734,41.66666666666666,26741000.0,51.82364341085271,10.156976744186046,Middle Class,1833333.3333333333,2019-06,7482.229704451926,-9.999999999999991
House,27000000,Scheme 33,24.9574,67.116575,6,6,2019-06-05,2178.0,12396.694214876034,102.27272727272728,65637000.0,127.20348837209302,24.930761099365757,Upper Middle,3375000.0,2019-06,6630.058464189246,86.97714781602546
Flat,5000000,North Nazimabad,24.949176,67.051578,2,2,2019-06-27,1143.45,4372.731645458918,18.939393939393938,12155000.0,23.5562015503876,4.616807610993661,Middle Class,1190476.1904761903,2019-06,7384.9838262255125,-40.78887986280351
House,15000000,Gulistan-e-Jauhar,24.929252,67.136679,3,3,2019-06-05,1306.8,11478.42056932966,56.81818181818182,36465000.0,70.6686046511628,13.850422832980977,Middle Class,3125000.0,2019-06,6427.91551882461,78.57142857142856
House,120000000,DHA Defence,24.821639,67.071691,6,6,2019-06-05,5445.0,22038.567493112947,454.54545454545456,291720000.0,565.3488372093024,110.8033826638478,Elite,6000000.0,2019-06,15610.651974288336,41.17647058823531
House,95000000,DHA Defence,24.821639,67.071691,5,5,2019-06-05,5445.0,17447.199265381085,359.8484848484849,230945000.0,447.5678294573643,87.71934460887945,Elite,4750000.0,2019-06,15610.651974288336,11.764705882352967
House,140000000,DHA Defence,24.821639,67.071691,6,6,2019-06-05,10890.0,12855.83103764922,530.3030303030303,340340000.0,659.5736434108527,129.27061310782244,Elite,3500000.0,2019-06,15610.651974288336,-17.64705882352939
House,170000000,DHA Defence,24.805045,67.064323,5,5,2019-06-05,10890.0,15610.651974288336,643.939393939394,413270000.0,800.9108527131783,156.97145877378432,Elite,4250000.0,2019-06,15610.651974288336,0.0
House,38700000,DHA Defence,24.782215,67.074537,3,3,2019-06-05,1089.0,35537.19008264463,146.5909090909091,94079700.0,182.325,35.734090909090895,Elite,9675000.0,2019-06,15610.651974288336,127.64705882352945
Flat,20000000,DHA Defence,24.832117,67.063637,3,3,2019-06-05,2423.025,8254.145128506721,75.75757575757575,48620000.0,94.2248062015504,18.467230443974643,Elite,2247191.011235955,2019-06,15610.651974288336,-47.12491738268341
Flat,12500000,DHA Defence,24.832117,67.063637,3,3,2019-06-05,1334.025,9370.139240269107,47.34848484848485,30387500.0,58.89050387596899,11.542019027484136,Elite,2551020.4081632653,2019-06,15610.651974288336,-39.97599039615847
Flat,23000000,DHA Defence,24.832117,67.063637,3,3,2019-06-05,2668.05,8620.528101047581,87.12121212121212,55913000.0,108.35852713178296,21.237315010570825,Elite,2346938.775510204,2019-06,15610.651974288336,-44.777911164465785
House,63000000,DHA Defence,24.805045,67.064323,4,4,2019-06-05,3267.0,19283.74655647383,238.63636363636363,153153000.0,296.8081395348837,58.17177589852008,Elite,5250000.0,2019-06,15610.651974288336,23.52941176470591
House,108500000,DHA Defence,24.821639,67.071691,6,6,2019-06-05,5445.0,19926.53810835629,410.9848484848485,263763500.0,511.1695736434109,100.18472515856234,Elite,5425000.0,2019-06,15610.651974288336,27.64705882352943
House,125000000,DHA Defence,24.821639,67.071691,6,6,2019-06-05,7078.5,17659.108568199477,473.4848484848485,303875000.0,588.9050387596899,115.4201902748414,Elite,4807692.307692308,2019-06,15610.651974288336,13.122171945701375
House,125000000,DHA Defence,24.821639,67.071691,6,6,2019-06-05,7078.5,17659.108568199477,473.4848484848485,303875000.0,588.9050387596899,115.4201902748414,Elite,4807692.307692308,2019-06,15610.651974288336,13.122171945701375
Flat,18000000,DHA Defence,24.791955,67.065082,3,3,2019-06-05,1334.025,13493.000505987518,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,3673469.3877551015,2019-06,15610.651974288336,-13.565426170468179
Flat,18000000,DHA Defence,24.791955,67.065082,3,3,2019-06-05,1334.025,13493.000505987518,68.18181818181819,43758000.0,84.80232558139535,16.620507399577164,Elite,3673469.3877551015,2019-06,15610.651974288336,-13.565426170468179
House,34000000,DHA Defence,24.819653,67.077749,4,4,2019-06-05,1089.0,31221.303948576675,128.78787878787878,82654000.0,160.18217054263565,31.394291754756864,Elite,8500000.0,2019-06,15610.651974288336,100.00000000000003
House,120000000,DHA Defence,24.821639,67.071691,4,4,2019-06-05,6534.0,18365.472910927456,454.54545454545456,291720000.0,565.3488372093024,110.8033826638478,Elite,5000000.0,2019-06,15610.651974288336,17.647058823529427
